"Wave_time","State","StateFIPS","Start_Date","End_Date","N_state","Go to work","Go to the gym","Go visit a friend","Go to a cafe, bar, or restaurant","Go to a doctor or visit a hospital","Go to church or another place of worship","Take mass transit (e.g. subway, bus or train)","Avoiding contact with other people","Avoiding public or crowded places","Frequently washing hands","Wearing a face mask when outside of your home","Been in a room with someone outside of 
 household in the past 24 hours","Yes, 5-10 people","Yes, 11-50 people","Yes, 50 or more people"
"Late May","Wyoming",56,2020-05-16,2020-06-01,115,28.58,3.42,16.01,8.06,2.84,4.72,0,41.45,51.04,74.96,40.01,32.13,16.72,1.61,0
"Late Jun","United States",NA,2020-06-12,2020-06-28,22905,32.65,5.03,18.37,15.03,11.44,4.98,3.05,49.61,60.26,73.67,65.02,42.89,10.67,4.08,1.72
"Late Jun","Alaska",2,2020-06-12,2020-06-28,169,41.01,2.98,21.4,13.8,20.4,2.28,1.29,45.44,49.92,73.25,59.36,42.97,11.3,3.01,1.42
"Late Jun","Alabama",1,2020-06-12,2020-06-28,416,30.12,5.47,21.93,17,13.27,9.92,1.45,49.12,55.94,74.05,57.19,47.38,10.58,3.43,2.54
"Late Jun","Arkansas",5,2020-06-12,2020-06-28,394,30.57,5.67,20.35,15.63,13.89,6.96,0.94,46.28,50.38,68.76,56.31,42.09,11.86,3.59,1.66
"Late Jun","Arizona",4,2020-06-12,2020-06-28,614,37.69,6.23,20.06,21.3,13.24,3.68,5.07,49.86,56.84,74.06,61.88,45.4,10.2,4.91,2.05
"Late Jun","California",6,2020-06-12,2020-06-28,871,34.16,4.93,14.43,13.02,9.95,3.59,3.93,60.25,68.43,78.48,77.83,37.98,10.26,2.51,1.42
"Late Jun","Colorado",8,2020-06-12,2020-06-28,496,32.04,3.64,20.21,16.95,15.21,3.61,5.13,45.55,54.18,65.56,65.62,45.32,9.2,8.28,2.04
"Late Jun","Connecticut",9,2020-06-12,2020-06-28,424,30.33,3.83,17.4,13.9,9.99,4.88,5.71,46.53,63.25,77.82,81.18,41.18,9.45,4.09,2.79
"Late Jun","District of Columbia",11,2020-06-12,2020-06-28,307,22.08,3.91,17.18,8.48,10.27,3.57,13.12,62.63,70.9,80.96,86.45,35.98,7.72,2.47,0.92
"Late Jun","Delaware",10,2020-06-12,2020-06-28,356,30.85,4.88,14.88,10.84,8.16,2.69,3.1,54.07,68.04,75.75,83.23,42.85,9.97,3.23,2.85
"Late Jun","Florida",12,2020-06-12,2020-06-28,862,35.14,4.8,14.54,15.18,13.73,6.45,1.73,51.29,62.77,72.39,64.28,42.17,12.71,3.26,1.95
"Late Jun","Georgia",13,2020-06-12,2020-06-28,508,32.28,4.3,16.61,14.4,12.64,5.84,2.02,45,55.64,74.19,62.01,36.44,9.22,3.51,0.73
"Late Jun","Hawaii",15,2020-06-12,2020-06-28,498,37.41,3.9,21.5,15.32,11.77,4.9,1.65,42.21,54.96,77.53,82.4,45.55,14.92,4.65,1.83
"Late Jun","Iowa",19,2020-06-12,2020-06-28,414,32.41,4.88,18.4,14.17,8.6,3.26,0.27,43.17,58.81,69.17,52.3,41.54,10.28,4.65,2.14
"Late Jun","Idaho",16,2020-06-12,2020-06-28,363,37.24,8.68,28.43,23.6,14.83,6.27,2.4,35.45,44.59,69.5,37.79,63.08,12.91,8.09,4.45
"Late Jun","Illinois",17,2020-06-12,2020-06-28,555,33.86,3.88,19.85,13.38,8.81,3.06,2.4,51.69,61.09,73.66,70.51,40.26,8.67,3.51,1.37
"Late Jun","Indiana",18,2020-06-12,2020-06-28,497,38.21,4.82,19.17,17.29,11.18,5.54,2.5,41.19,56.77,75.33,53.84,49.72,12.59,4.63,4.03
"Late Jun","Kansas",20,2020-06-12,2020-06-28,378,37.01,6.18,24.99,24.02,13.13,8.63,1.26,42.71,57.42,68.42,48.68,46.28,13.93,5.21,2.79
"Late Jun","Kentucky",21,2020-06-12,2020-06-28,441,32.62,3.71,17.26,15.98,13.94,5.85,1.79,44.36,52.9,74.63,54.24,41.67,8.26,4.16,2.21
"Late Jun","Louisiana",22,2020-06-12,2020-06-28,405,39.78,5.21,18.37,18.75,14.06,8.7,0.39,52.18,63.53,80.65,60.4,48.91,11.15,9.77,2.86
"Late Jun","Massachusetts",25,2020-06-12,2020-06-28,480,33.04,2.51,16.35,8.26,8.84,3.57,2.99,48,60.74,73.51,79.56,36.48,6,3.9,1.45
"Late Jun","Maryland",24,2020-06-12,2020-06-28,470,32.14,3.25,15.72,8.05,10.43,3.67,3.97,60.18,72.61,80.88,79.43,36.57,8.24,2.68,0.63
"Late Jun","Maine",23,2020-06-12,2020-06-28,381,29.55,3.37,21.79,8.54,11.87,3.12,0.39,45.55,63.81,75.23,64.34,44.8,10.65,1.81,1.03
"Late Jun","Michigan",26,2020-06-12,2020-06-28,470,25.72,1.79,17.1,11.35,7.37,3.28,1.81,50.25,60.91,69.75,69.76,39.32,9.19,2.92,1.77
"Late Jun","Minnesota",27,2020-06-12,2020-06-28,498,26.72,6.12,24.94,20.1,8.27,5.86,1.77,40.52,52.06,59.94,45.04,49.54,12.76,7.13,3.15
"Late Jun","Missouri",29,2020-06-12,2020-06-28,486,32.32,4.69,22.54,15.89,14.42,5.88,1.49,42.53,56.07,70.7,54.19,46.91,11.95,5.4,0.96
"Late Jun","Mississippi",28,2020-06-12,2020-06-28,350,40.8,4.92,16.34,13.46,12.18,8.65,0.41,43.8,55.65,76.56,60.35,46.27,11.16,4.98,1.4
"Late Jun","Montana",30,2020-06-12,2020-06-28,296,45.51,6.95,23.44,29.52,8.69,3.15,0.31,24.65,38.57,63.56,31.79,53.27,16.13,8.25,0.88
"Late Jun","North Carolina",37,2020-06-12,2020-06-28,563,32.87,2.7,22.16,15.43,12.71,8.43,2.35,49.31,59.4,66.87,53.92,41.28,10.47,4.22,1.82
"Late Jun","North Dakota",38,2020-06-12,2020-06-28,200,45.69,4.22,27.9,32.79,12.55,3.85,1.95,28.27,35.49,57.96,26.92,59.35,16.35,6.71,3.58
"Late Jun","Nebraska",31,2020-06-12,2020-06-28,385,40.4,6.83,28.78,21.24,14.79,4.57,1.76,35.42,47.05,66.18,49.37,50.2,16.91,4.56,1.36
"Late Jun","New Hampshire",33,2020-06-12,2020-06-28,376,31.62,3.23,20.68,13.56,11.25,1.82,0.4,48.44,58.66,75.17,64.14,37.69,7.85,3.55,0.91
"Late Jun","New Jersey",34,2020-06-12,2020-06-28,506,33.23,3.47,16.93,10.27,8.11,1.88,3.84,59.38,69.86,79.07,80.46,33.56,6.9,2.07,1.56
"Late Jun","New Mexico",35,2020-06-12,2020-06-28,324,28.74,7.69,20.62,13.91,18.69,6.55,0.95,45.98,63.67,70.79,69.45,41.28,7.46,4.33,1.92
"Late Jun","Nevada",32,2020-06-12,2020-06-28,395,33.96,8.18,16.34,18.93,9.53,1.84,6.29,49.93,56.66,77.53,62.23,41.24,10.8,2.82,2.25
"Late Jun","New York",36,2020-06-12,2020-06-28,660,25.41,2.83,12.55,7.8,10.96,3.41,8.66,62.7,71.36,77.72,80.88,31.45,9,1.46,0.52
"Late Jun","Ohio",39,2020-06-12,2020-06-28,586,35.5,3.7,16.98,16.08,12.89,6.53,2.78,46.94,58.58,76.3,57.68,48,11.54,4.62,2.7
"Late Jun","Oklahoma",40,2020-06-12,2020-06-28,368,38.01,1.45,17.38,14.21,9.85,6.05,1.76,40.18,55.44,68.17,50.17,37.97,8.03,4.19,2.8
"Late Jun","Oregon",41,2020-06-12,2020-06-28,460,33.24,7.57,20.56,21.27,10.29,4.62,3.45,46.67,55.45,65.48,52.21,40.55,9.44,4.38,2.94
"Late Jun","Pennsylvania",42,2020-06-12,2020-06-28,606,29.95,3.48,17.7,11.18,12.02,4.75,3.09,52.12,59.97,73.48,76.09,40.19,10.03,4.14,1.45
"Late Jun","Rhode Island",44,2020-06-12,2020-06-28,330,36.61,8.13,19.04,11.62,12.78,4.71,2.11,52.2,65.39,72.27,74.17,45.27,11.31,3.46,1.96
"Late Jun","South Carolina",45,2020-06-12,2020-06-28,476,36.21,3.7,15.74,17.88,11.84,8.72,1.24,54.86,61.96,76.65,59.41,42.08,12.93,3.55,1.13
"Late Jun","South Dakota",46,2020-06-12,2020-06-28,312,41.6,6.09,28.9,20.16,12.36,10.29,0.45,23.67,47.46,62.38,34.96,57.62,10.54,8.2,2.35
"Late Jun","Tennessee",47,2020-06-12,2020-06-28,487,36.98,3.31,18.99,17.63,14.89,8.98,2.25,43.86,56.78,77.83,56.08,45.59,9.62,7.44,1.77
"Late Jun","Texas",48,2020-06-12,2020-06-28,883,32.15,6.3,14.46,15.37,10.84,5.6,3.11,50.89,61.1,75.46,64.75,41.3,10.57,3.72,0.85
"Late Jun","Utah",49,2020-06-12,2020-06-28,358,36.5,8.55,21.42,16.98,13.18,4.48,6.85,39.92,47.26,70.2,51.8,58.44,13.4,5.14,3.67
"Late Jun","Virginia",51,2020-06-12,2020-06-28,571,33.03,6.42,19.14,12.68,13.85,3.58,0.9,53.51,62.92,70.98,70.51,50.28,10.48,4.86,2.57
"Late Jun","Vermont",50,2020-06-12,2020-06-28,241,28.95,4.16,19.86,8.94,11.93,3.11,0.52,47.43,58.34,72.39,63.1,47.35,8.31,5.88,0.34
"Late Jun","Washington",53,2020-06-12,2020-06-28,450,30.7,4.69,18.49,12.93,12.9,4.12,4.87,48.13,58.74,69.82,61.12,38.34,7.49,2.8,0.83
"Late Jun","Wisconsin",55,2020-06-12,2020-06-28,487,38.16,7.1,17.93,17.53,11.15,2.22,1.76,43.43,59.03,65.79,47.63,45.15,10.07,4.34,2.11
"Late Jun","West Virginia",54,2020-06-12,2020-06-28,333,30.23,6.85,19.02,15.77,14.88,4.6,2.09,45.53,56.27,72.82,51.35,43.57,7.62,5.54,2.68
"Late Jun","Wyoming",56,2020-06-12,2020-06-28,149,26.83,2.42,22.43,18.86,14.19,6.65,0,36.99,43.66,55.93,38.72,52.65,15.9,8.69,2.21
"Late Jul","United States",NA,2020-07-10,2020-07-26,19437,32.81,5.71,16.46,13.91,11.01,4.79,2.68,53.06,62.46,74.65,74.18,40.84,10.05,3.52,1.62
"Late Jul","Alaska",2,2020-07-10,2020-07-26,129,41.16,5.65,24.66,17.21,19.88,11.25,2.09,51.88,59.06,67.75,68.69,50.9,8.74,2.41,3.42
"Late Jul","Alabama",1,2020-07-10,2020-07-26,440,33.47,7.32,19.51,13.93,16.99,6.82,1.68,52.33,62.24,75.19,68.7,41.19,10.81,4.65,2.03
"Late Jul","Arkansas",5,2020-07-10,2020-07-26,394,34.5,5.65,16.99,19.04,13.03,6.76,0.2,48.49,58.36,70.81,67.91,41.01,11.74,6.32,2
"Late Jul","Arizona",4,2020-07-10,2020-07-26,352,34.36,2.24,12.67,9.7,15.35,3.64,2.78,56.87,58.27,79.2,78.17,31.66,6.68,2.36,0.72
"Late Jul","California",6,2020-07-10,2020-07-26,558,31.43,6.95,11.64,10.2,10.46,2.8,2.18,60.98,69.37,74,79.55,29.34,6.93,1.44,0.28
"Late Jul","Colorado",8,2020-07-10,2020-07-26,377,33.29,4.65,20.16,11.34,14.44,6.29,2.06,45.85,53.12,70.77,73.57,41.8,10.82,4.86,0.98
"Late Jul","Connecticut",9,2020-07-10,2020-07-26,407,31.87,4.19,17.84,13.31,9.2,4.11,2.32,52.9,67.98,72.73,82.89,41.74,6.67,3.97,0.33
"Late Jul","District of Columbia",11,2020-07-10,2020-07-26,283,22.49,8.48,14.61,10.42,8.89,4.89,12.71,59.66,66.5,76.27,78.06,40.93,8.68,1.41,1.81
"Late Jul","Delaware",10,2020-07-10,2020-07-26,285,29.21,6.99,18.71,13.93,16.08,2.78,0.24,59.39,68.1,83.47,90.07,35.93,10.7,1.91,0.48
"Late Jul","Florida",12,2020-07-10,2020-07-26,498,28.61,6.42,8.61,12.85,12.97,5.06,0.58,58.12,65.58,75.03,80.81,33.85,9.27,3.53,0.28
"Late Jul","Georgia",13,2020-07-10,2020-07-26,442,27.81,8.77,18.53,16.95,13.15,7.29,1.17,58.92,64.07,76.02,68.48,38.52,9.76,1.89,1.94
"Late Jul","Hawaii",15,2020-07-10,2020-07-26,295,41.14,6.45,18.03,12.36,11.16,3.27,3.02,51.7,61.78,71.43,81.94,40.12,13.73,3.85,1.29
"Late Jul","Iowa",19,2020-07-10,2020-07-26,412,38.56,4.6,24.02,15.54,13.44,4.47,0.91,40.86,56.17,67.73,54.99,46.32,12.97,4.01,2.1
"Late Jul","Idaho",16,2020-07-10,2020-07-26,358,41.47,2.58,17.18,14.03,8.53,3.64,0.27,41.11,49.74,72.84,53.78,48.2,12.01,4.15,1.55
"Late Jul","Illinois",17,2020-07-10,2020-07-26,474,29.98,6.06,14.05,14.89,11.62,4.21,5.14,55.55,61.69,74.44,78.33,39.55,11.31,2.86,1.33
"Late Jul","Indiana",18,2020-07-10,2020-07-26,322,35.81,3.95,17.65,16.09,10.26,4.96,0.88,39.25,55,68.43,62.75,46.82,15.21,5.24,2.36
"Late Jul","Kansas",20,2020-07-10,2020-07-26,368,38.73,9.29,19.74,15.81,15.98,5.38,2.02,47.32,56.33,67.94,69.41,45.14,14.16,2.71,2.54
"Late Jul","Kentucky",21,2020-07-10,2020-07-26,396,28.74,3.04,13.78,11.65,8.83,3.32,0.66,51.84,63.52,77.05,68.14,37.37,7.85,2.58,2.37
"Late Jul","Louisiana",22,2020-07-10,2020-07-26,412,28.08,3.25,12.8,10.91,14.1,4.89,1.15,53.2,61.32,79.36,74.43,36.46,8.01,4.81,1.74
"Late Jul","Massachusetts",25,2020-07-10,2020-07-26,382,33.81,7.68,20.27,16.24,13.39,3.96,2.32,52.86,65.88,70.59,77.93,38.65,7.35,3.53,0
"Late Jul","Maryland",24,2020-07-10,2020-07-26,472,30.84,4.79,14.18,12.95,6.37,3.13,3.13,57.31,68.91,79.98,85.29,32.61,6.95,3.15,1.4
"Late Jul","Maine",23,2020-07-10,2020-07-26,317,30.62,3.68,21.33,13.01,9.38,2.86,1.31,45.53,57.4,74.13,63.97,41.35,7,3.11,1.51
"Late Jul","Michigan",26,2020-07-10,2020-07-26,372,31.98,3.17,18.83,14.68,10.43,4.25,2.74,51.61,60.24,70.73,77.01,43.18,14.29,2.06,3.41
"Late Jul","Minnesota",27,2020-07-10,2020-07-26,389,34.08,6.34,19.19,16.56,10.22,4.47,2.28,40.28,58.59,68.44,62.52,42.11,10.51,3.3,2.21
"Late Jul","Missouri",29,2020-07-10,2020-07-26,358,37.05,4.8,21.31,19.65,9.34,6.9,1.39,39.12,44.82,68.33,61.03,56.2,15.78,6.15,1.76
"Late Jul","Mississippi",28,2020-07-10,2020-07-26,389,35.88,2.14,14.34,18.54,12.5,6.37,0.14,53.42,63.61,73.14,73.81,45.31,11.27,5.42,0.89
"Late Jul","Montana",30,2020-07-10,2020-07-26,292,35.02,6.72,21.16,14.48,11.62,3.69,0.9,31.16,49.98,72.82,59.67,49.93,13.68,3.85,2.03
"Late Jul","North Carolina",37,2020-07-10,2020-07-26,447,32.59,3.91,18.29,14.91,12.33,8.05,2.21,53.14,65.31,77.8,75.56,36.63,9.18,2.41,0.74
"Late Jul","North Dakota",38,2020-07-10,2020-07-26,215,46.88,4.57,17.72,24.51,7.21,1.97,0.84,33.61,38.67,61.56,43.68,49.81,13.96,3.95,1.47
"Late Jul","Nebraska",31,2020-07-10,2020-07-26,337,38.99,5.41,17.56,20.43,12.25,7.82,0.67,37.68,52.31,66.27,53.73,52.66,12.15,7.33,1.24
"Late Jul","New Hampshire",33,2020-07-10,2020-07-26,318,29.6,7.47,13.84,13.15,8.25,1.57,1.53,54.03,66.05,75.24,73.83,36.82,7.65,3.05,1.66
"Late Jul","New Jersey",34,2020-07-10,2020-07-26,396,30.65,4.65,14.72,7.37,6.93,1.89,3.97,60.08,65.92,77.86,82.67,34.3,6.19,3.73,1.97
"Late Jul","New Mexico",35,2020-07-10,2020-07-26,353,26.92,8.39,13.55,10.11,15.7,7.03,0.31,54.98,60.67,72.03,79.82,41.6,12.57,6.29,2.78
"Late Jul","Nevada",32,2020-07-10,2020-07-26,434,31.19,6.14,16.66,12.72,8,1.88,4.37,46.49,57.14,72.66,82.28,44.96,12,5.22,3.23
"Late Jul","New York",36,2020-07-10,2020-07-26,476,23.57,3.98,9.87,9.17,9.28,5.15,6.32,63.99,75.23,79.05,86.9,37.65,7.33,2.26,0.99
"Late Jul","Ohio",39,2020-07-10,2020-07-26,486,32.8,5.89,16.44,12.17,12,7.5,4.36,56.08,59.83,77.44,70.86,38.92,9.14,2.96,1.86
"Late Jul","Oklahoma",40,2020-07-10,2020-07-26,392,38.37,5.22,14.43,17.31,11.36,2.13,0.54,43.67,54.8,71.79,66.07,41.3,11.42,5.07,2.31
"Late Jul","Oregon",41,2020-07-10,2020-07-26,405,25.9,2.86,15.66,13.04,7.82,4.07,4.79,48.52,63.09,71.59,73.44,35.65,8.75,1.43,0.73
"Late Jul","Pennsylvania",42,2020-07-10,2020-07-26,479,27.32,5.6,18.18,11.85,7.41,6.02,2.01,53.51,55.94,73.27,78.22,41.49,12.84,4.84,1.42
"Late Jul","Rhode Island",44,2020-07-10,2020-07-26,351,31.46,6.05,20.47,11.29,6.95,5.28,1.88,57.79,66.97,73.56,82.16,47.22,14.44,3.61,2.26
"Late Jul","South Carolina",45,2020-07-10,2020-07-26,428,31.55,5.33,13.49,12.24,10.79,4.83,1.25,54.64,62.03,73.99,69.35,40.13,5.98,2.67,2.04
"Late Jul","South Dakota",46,2020-07-10,2020-07-26,271,44.19,4.75,31.08,23.3,12.25,12.03,0.15,25.03,39.02,61.7,36.92,56.52,17.49,7.52,4.89
"Late Jul","Tennessee",47,2020-07-10,2020-07-26,479,35.8,7.86,16.75,16.32,11.7,6.56,1.48,43.11,59.11,73.83,62.19,40.22,9.03,3.95,1.54
"Late Jul","Texas",48,2020-07-10,2020-07-26,491,31.77,4.78,16.03,14.07,9.63,4.11,3.87,58.59,65.08,76.95,77.21,37.66,9.5,1.7,1.22
"Late Jul","Utah",49,2020-07-10,2020-07-26,456,43.48,8.33,23.51,14.59,11.98,5.61,5.29,46.19,54.09,76.28,67.85,48.79,13.47,6.57,2.42
"Late Jul","Virginia",51,2020-07-10,2020-07-26,410,39.71,4.02,14.44,10.8,7.47,5,2.39,55.71,65.69,76.42,75.3,39.68,7.77,4.25,0.99
"Late Jul","Vermont",50,2020-07-10,2020-07-26,216,28.42,4.63,15.61,11.03,11.48,3.55,3.4,50.61,63.1,65.11,70.51,42.72,8,1.82,0.56
"Late Jul","Washington",53,2020-07-10,2020-07-26,456,33.34,5.85,17.4,12.2,14.02,2.75,4.37,58.89,66.47,72.6,80.21,38.12,8.79,1.38,2.04
"Late Jul","Wisconsin",55,2020-07-10,2020-07-26,448,34.88,6.25,20.02,16.06,8.39,3.39,1.16,45.51,52.76,63.13,56.69,44.85,9.75,7.15,1.38
"Late Jul","West Virginia",54,2020-07-10,2020-07-26,364,31.02,1.39,15.89,13.88,14.35,5.59,1.14,50.78,62.98,74.65,70.62,37.37,15.5,4.43,1.08
"Late Jul","Wyoming",56,2020-07-10,2020-07-26,156,44.03,4.13,19.98,16.85,10.26,5.4,0,38.25,48.84,67.82,48.11,52.1,11.98,7.92,1.58
"Late Aug","United States",NA,2020-08-07,2020-08-26,21496,34.83,5.27,18,15.2,12.17,5.49,2.85,49.52,61.28,75.01,76.15,42.85,10.26,4.09,1.8
"Late Aug","Alaska",2,2020-08-07,2020-08-26,127,27.92,1.4,27.19,12.21,11.12,2.56,0.47,57.7,75.47,77.99,79.98,46.33,10.64,8.91,0.37
"Late Aug","Alabama",1,2020-08-07,2020-08-26,524,34.3,3.48,20.16,16.56,12.44,11.21,1.48,45,54.96,72.34,71.37,47.71,12.48,4.97,2.04
"Late Aug","Arkansas",5,2020-08-07,2020-08-26,391,38.83,4.7,21.21,14.49,11.91,7.82,1.84,46.38,57.18,75.62,74.05,48.01,8.99,5.67,3.63
"Late Aug","Arizona",4,2020-08-07,2020-08-26,467,36.77,2.53,13.87,12.48,9.94,3.66,3.9,51.73,57.75,79.08,73.88,40.4,7.54,2.16,2.41
"Late Aug","California",6,2020-08-07,2020-08-26,818,30.38,2.6,14.88,13.05,13.28,2.79,2,58.94,66.34,74.17,82.03,35.08,9.61,2.25,0.66
"Late Aug","Colorado",8,2020-08-07,2020-08-26,480,39.76,4.73,25.41,18.3,12.71,5.24,3.97,37.6,48.28,67.33,66.71,48.47,13.09,6.61,2.71
"Late Aug","Connecticut",9,2020-08-07,2020-08-26,416,37.06,4.3,17.1,14.21,11.33,3.41,4.09,51.36,67.35,76.65,78.42,37.79,8.4,1.53,1.56
"Late Aug","District of Columbia",11,2020-08-07,2020-08-26,227,23.07,5.05,13.52,12.13,14.84,2.33,15.42,70.95,73.34,80.89,86.18,30.75,5.12,1.8,0.98
"Late Aug","Delaware",10,2020-08-07,2020-08-26,285,31.02,2.83,13.39,9.48,10.31,3.6,1.93,53.96,67.81,83.4,85.07,36.67,6.08,4.48,1.14
"Late Aug","Florida",12,2020-08-07,2020-08-26,595,30.49,7.36,15.39,12.49,15.13,5.15,2.23,55.46,67.15,76.06,79.2,37.03,7.92,3.05,1.23
"Late Aug","Georgia",13,2020-08-07,2020-08-26,608,33.68,5.54,15.86,18.8,11.63,5.94,1.34,49.88,57.11,77.48,73.68,42.38,9.28,4.5,2.01
"Late Aug","Hawaii",15,2020-08-07,2020-08-26,261,33.94,2.98,18.86,13.33,10.61,3.53,4.66,62.93,75.6,80.14,80.17,41.81,9.9,3.17,1.33
"Late Aug","Iowa",19,2020-08-07,2020-08-26,257,40.31,3.33,14.13,16.27,14.56,2.16,1.31,29.36,47.43,57.96,52,50.7,15.09,5.95,2.47
"Late Aug","Idaho",16,2020-08-07,2020-08-26,273,43.24,10,21.42,15.26,23.6,6.4,0.94,35.61,52.43,68.49,62.36,48.27,12.2,6.57,1.77
"Late Aug","Illinois",17,2020-08-07,2020-08-26,510,32.45,4.5,16.82,18.44,9.53,5.48,6.17,49.82,66.84,74.99,78.44,40.26,9.27,5.3,0.79
"Late Aug","Indiana",18,2020-08-07,2020-08-26,467,40.15,3.94,21.21,21.09,12.85,7.64,1.61,42.74,55.36,72.46,68.93,47.53,13.83,5.65,4.15
"Late Aug","Kansas",20,2020-08-07,2020-08-26,442,47.05,9.66,26.58,23.11,11.05,5.97,1.34,44.02,50.44,68.22,66.92,52.38,13.5,7.51,2.61
"Late Aug","Kentucky",21,2020-08-07,2020-08-26,518,37.24,4.61,20.84,15.43,15.26,5.39,2.74,43.92,56.63,72.75,69.69,41.77,10.11,5.24,3.47
"Late Aug","Louisiana",22,2020-08-07,2020-08-26,446,36.73,6.25,18.39,13.56,16.62,8.72,2.76,55.51,64.57,76.05,73.56,43.02,9.24,4.93,0.73
"Late Aug","Massachusetts",25,2020-08-07,2020-08-26,606,34.51,5.9,19.08,19.35,13.13,1.86,3.06,50.67,65.95,75.16,82.09,39.12,10.58,2.1,0.45
"Late Aug","Maryland",24,2020-08-07,2020-08-26,545,30.15,3.47,14.72,13.41,13.06,4.59,2.44,54.65,66.77,79.75,85.59,38.2,8.79,3.17,0.21
"Late Aug","Maine",23,2020-08-07,2020-08-26,286,38.02,4.54,23.37,11.59,17.01,4.45,0.15,46.54,59.08,70.37,66.04,44.74,12.3,2.77,1.14
"Late Aug","Michigan",26,2020-08-07,2020-08-26,585,31.38,1.76,18.46,15.16,10.72,5.14,0.26,45.21,60.12,75.13,76.75,40.93,11.2,3.85,2.38
"Late Aug","Minnesota",27,2020-08-07,2020-08-26,536,32.76,4.46,19.64,16.23,13.3,5.38,2.4,45.69,57.41,70.63,70.76,47.34,10.42,5.84,1.76
"Late Aug","Missouri",29,2020-08-07,2020-08-26,512,35.9,4.51,24.51,19.94,12.06,5.48,1.82,39.75,51.03,75.39,68.58,52.21,11.69,5.59,4.54
"Late Aug","Mississippi",28,2020-08-07,2020-08-26,404,44.5,3.23,24.73,13.29,14.78,10.68,0.91,43.12,60.37,72.75,73.95,43.91,9.3,7.27,2.69
"Late Aug","Montana",30,2020-08-07,2020-08-26,212,46.71,3.1,23.31,15.57,10.68,3.39,0.7,31.36,52.57,71.32,71.99,56.38,19.77,6.12,0.2
"Late Aug","North Carolina",37,2020-08-07,2020-08-26,517,31.1,2.48,15.05,13.9,8.83,6.51,0.97,50.03,61.79,73.63,75.94,40.51,12.2,4.47,1.1
"Late Aug","North Dakota",38,2020-08-07,2020-08-26,195,54.48,4.18,22.49,21.06,11.6,10.13,1.58,27.49,39,64.89,48.04,57.31,11.9,9.43,5.33
"Late Aug","Nebraska",31,2020-08-07,2020-08-26,307,41.8,3.98,19.91,24.4,12.6,6.33,1.38,28.66,42.63,69.71,65.12,55.85,14.08,5.04,5.38
"Late Aug","New Hampshire",33,2020-08-07,2020-08-26,205,38.99,8.04,19.74,15.75,17.7,3.07,0.89,38.01,58.56,66.82,69.96,51.43,16.13,3.24,0
"Late Aug","New Jersey",34,2020-08-07,2020-08-26,523,33.42,1.48,20.77,10.15,10.53,4.7,3.2,54.27,69.93,77.41,81.9,38.79,8.62,2.17,0.57
"Late Aug","New Mexico",35,2020-08-07,2020-08-26,319,41.35,4.35,20.03,11.72,9.72,5.78,2.22,50.75,67.54,69.82,82.18,43.28,10.41,1.9,1.09
"Late Aug","Nevada",32,2020-08-07,2020-08-26,498,41.69,7.98,16.07,18.09,11.61,1.83,4.5,48.89,53.8,81.58,85.02,42.08,11.11,4.36,2.88
"Late Aug","New York",36,2020-08-07,2020-08-26,629,32.83,4.3,16.1,11.11,11.71,6.8,9.58,58.06,68.02,74.79,79.33,38.48,8.63,2.14,0.86
"Late Aug","Ohio",39,2020-08-07,2020-08-26,523,36.64,4.01,19.16,15.51,11.93,6.16,1.03,41.86,59.23,72.6,70.84,43.95,11.41,4.05,2.83
"Late Aug","Oklahoma",40,2020-08-07,2020-08-26,498,39.95,5.32,22.56,16.67,10.82,9.04,0.74,41.97,52.89,72.5,67.64,44.41,10.74,3.75,3.1
"Late Aug","Oregon",41,2020-08-07,2020-08-26,478,38.1,6.11,18.97,16.54,11.66,5.35,5.19,43.1,59.27,72.18,73.06,44.74,11.75,3.91,1.86
"Late Aug","Pennsylvania",42,2020-08-07,2020-08-26,520,35.09,4.6,18.29,15.22,12.56,5.14,2.37,40.27,54.35,70.2,69.73,45.39,11.84,5.59,2.22
"Late Aug","Rhode Island",44,2020-08-07,2020-08-26,257,35.35,13.52,16.72,9.72,9.05,4.28,3.23,55.88,71.98,80.4,86.83,41.31,8.58,4.23,0.45
"Late Aug","South Carolina",45,2020-08-07,2020-08-26,457,40.61,5.34,14.51,17.01,16.01,5.42,1.2,48.89,61.43,76.71,72.58,45.01,12.91,3.65,2.32
"Late Aug","South Dakota",46,2020-08-07,2020-08-26,191,36.36,3.85,25.67,22.54,16.65,10.6,0.27,37.84,45.08,63.78,47.36,52.77,15.1,11.06,3.33
"Late Aug","Tennessee",47,2020-08-07,2020-08-26,515,36.95,4.73,18.97,17.47,14.9,6.3,1.53,45.95,56.53,76.33,70.98,49.33,8.48,7.59,2.12
"Late Aug","Texas",48,2020-08-07,2020-08-26,647,32.99,5.23,12.29,12.18,10.77,8.08,2.06,55.21,66.04,75.53,80.67,35.1,8.86,1.47,2.22
"Late Aug","Utah",49,2020-08-07,2020-08-26,278,38.72,11.19,34.28,21.88,21.01,11.98,6.17,34.08,51.27,71.2,63.02,53.04,13.82,6.42,1.28
"Late Aug","Virginia",51,2020-08-07,2020-08-26,541,34.15,8.05,15,14.91,11.09,6.46,2.16,49.88,60.82,75.35,76.99,37.38,9.17,2.42,1.87
"Late Aug","Vermont",50,2020-08-07,2020-08-26,137,23.36,3.33,15.12,3.47,15,1.19,3.81,50.78,61.53,65.47,80.06,34.37,12.91,0.47,0.77
